dimension_id,KEY,NAME,parent_key,FULLNAME,UNIT,TIMESTAMP,SOURCES,METHODOLOGY,COMMENT,VISIBILITY,ISCALCULATED
RDS_DICT_INDICATORS_NSO,27661239,"Immobilier, locations et services aux entreprises",27654389,"Pourcentages des entreprises  du secteur de l'Immobilier, locations et services aux entreprises , utilisant l'Internet pour la  passation des commandes",Pourcentage,30/09/2014 03:01:40,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661249,Administration publique,27654389,"Pourcentages des entreprises  du secteur de l'Administration publique , utilisant l'Internet pour la  passation des commandes",Pourcentage,30/09/2014 03:01:40,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661259,Education,27654389,"Pourcentages des entreprises  du secteur de l'Education , utilisant l'Internet pour la  passation des commandes",Pourcentage,30/09/2014 03:01:41,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661269,Sante et action sociale,27654389,"Pourcentages des entreprises  du secteur de la Sante et action sociale , utilisant l'Internet pour la  passation des commandes",Pourcentage,30/09/2014 03:01:41,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661279,"Services collectifs, sociaux et personnels",27654389,"Pourcentages des entreprises  du secteur des Services collectifs, sociaux et personnels , utilisant l'Internet pour la  passation des commandes",Pourcentage,30/09/2014 03:01:41,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537259,Entreprises présentes sur le web,27536649,Pourcentages des entreprises présentent sur le Web,Pourcentage,30/09/2014 03:01:42,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537269,Par secteur d'activité,27537259,Pourcentages des entreprises présentent sur le Web par secteur d'activité,Pourcentage,30/09/2014 03:01:42,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537279,Public,27537269,Pourcentages des entreprises pubiques présentent sur le Web,Pourcentage,30/09/2014 03:01:42,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537289,Industries extractives,27537279,"Pourcentages des entreprises publiques du secteur de l'Industries extractives , présentent sur le Web",Pourcentage,30/09/2014 03:01:43,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537299,Industrie manufacturière,27537279,"Pourcentages des entreprises publiques du secteur de l'Industrie manufacturière , présentent sur le Web",Pourcentage,30/09/2014 03:01:43,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537309,"Production et distribution d'électricité, de gaz et d'eau",27537279,"Pourcentages des entreprises publiques du secteur de la Production et distribution d'électricité, de gaz et d'eau , présentent sur le Web",Pourcentage,30/09/2014 03:01:43,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537319,Construction,27537279,"Pourcentages des entreprises publiques du secteur de la Construction , présentent sur le Web",Pourcentage,30/09/2014 03:01:44,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537329,"Commerce, réparations automobile et d'articles domestiques",27537279,"Pourcentages des entreprises publiques du secteur du Commerce, réparations automobile et d'articles domestiques , présentent sur le Web",Pourcentage,30/09/2014 03:01:44,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537349,Transports,27537279,"Pourcentages des entreprises publiques du secteur du Transports , présentent sur le Web",Pourcentage,30/09/2014 03:01:45,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537359,Télécommunications,27537279,"Pourcentages des entreprises publiques du secteur des Télécommunications , présentent sur le Web",Pourcentage,30/09/2014 03:01:45,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537369,Activités financières,27537279,"Pourcentages des entreprises publiques du secteur de l'Activités financières , présentent sur le Web",Pourcentage,30/09/2014 03:01:45,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537379,"Immobilier, locations et services aux entreprises",27537279,"Pourcentages des entreprises publiques du secteur de l'Immobilier, locations et services aux entreprises , présentent sur le Web",Pourcentage,30/09/2014 03:01:46,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537389,Administration publique,27537279,"Pourcentages des entreprises publiques du secteur de l'Administration publique , présentent sur le Web",Pourcentage,30/09/2014 03:01:46,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537399,Education,27537279,"Pourcentages des entreprises publiques du secteur de l'Education , présentent sur le Web",Pourcentage,30/09/2014 03:01:47,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537409,Sante et action sociale,27537279,"Pourcentages des entreprises publiques du secteur de la Sante et action sociale , présentent sur le Web",Pourcentage,30/09/2014 03:01:47,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27653919,"Services collectifs, sociaux et personnels",27537279,"Pourcentages des entreprises publiques du secteur des Services collectifs, sociaux et personnels , présentent sur le Web",Pourcentage,30/09/2014 03:01:47,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537419,Privé,27537269,Pourcentages des entreprises privées présentent sur le Web,Pourcentage,30/09/2014 03:01:48,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537429,Industries extractives,27537419,"Pourcentages des entreprises privées du secteur de l'Industries extractives , présentent sur le Web",Pourcentage,30/09/2014 03:01:48,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537439,Industrie manufacturière,27537419,"Pourcentages des entreprises privées du secteur de l'Industrie manufacturière , présentent sur le Web",Pourcentage,30/09/2014 03:01:48,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537459,Construction,27537419,"Pourcentages des entreprises privées du secteur de la Construction , présentent sur le Web",Pourcentage,30/09/2014 03:01:49,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537469,"Commerce, réparations automobile et d'articles domestiques",27537419,"Pourcentages des entreprises privées du secteur du Commerce, réparations automobile et d'articles domestiques , présentent sur le Web",Pourcentage,30/09/2014 03:01:50,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537479,Hôtels et restaurants,27537419,"Pourcentages des entreprises privées du secteur d'Hôtels et restaurants , présentent sur le Web",Pourcentage,30/09/2014 03:01:50,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537489,Transports,27537419,"Pourcentages des entreprises privées du secteur du Transports , présentent sur le Web",Pourcentage,30/09/2014 03:01:50,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537499,Télécommunications,27537419,"Pourcentages des entreprises privées du secteur des Télécommunications , présentent sur le Web",Pourcentage,30/09/2014 03:01:50,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537509,Activités financières,27537419,"Pourcentages des entreprises privées du secteur de l'Activités financières , présentent sur le Web",Pourcentage,30/09/2014 03:01:51,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537519,"Immobilier, locations et services aux entreprises",27537419,"Pourcentages des entreprises privées du secteur de l'Immobilier, locations et services aux entreprises , présentent sur le Web",Pourcentage,30/09/2014 03:01:51,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537539,Education,27537419,"Pourcentages des entreprises privées du secteur de l'Education , présentent sur le Web",Pourcentage,30/09/2014 03:01:52,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537549,Sante et action sociale,27537419,"Pourcentages des entreprises privées du secteur de la Sante et action sociale , présentent sur le Web",Pourcentage,30/09/2014 03:01:52,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27653929,"Services collectifs, sociaux et personnels",27537419,"Pourcentages des entreprises privées du secteur des Services collectifs, sociaux et personnels , présentent sur le Web",Pourcentage,30/09/2014 03:01:52,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27654399,Total,27537269,Pourcentages des entreprises présentent sur le Web,Pourcentage,30/09/2014 03:01:53,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661289,Industries extractives,27654399,"Pourcentages des entreprises  du secteur de l'Industries extractives , présentent sur le Web",Pourcentage,30/09/2014 03:01:53,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661299,Industrie manufacturière,27654399,"Pourcentages des entreprises  du secteur de l'Industrie manufacturière , présentent sur le Web",Pourcentage,30/09/2014 03:01:53,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661309,"Production et distribution d'électricité, de gaz et d'eau",27654399,"Pourcentages des entreprises  du secteur de la Production et distribution d'électricité, de gaz et d'eau , présentent sur le Web",Pourcentage,30/09/2014 03:01:54,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661319,Construction,27654399,"Pourcentages des entreprises  du secteur de la Construction , présentent sur le Web",Pourcentage,30/09/2014 03:01:54,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661329,"Commerce, réparations automobile et d'articles domestiques",27654399,"Pourcentages des entreprises  du secteur du Commerce, réparations automobile et d'articles domestiques , présentent sur le Web",Pourcentage,30/09/2014 03:01:54,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661339,Hôtels et restaurants,27654399,"Pourcentages des entreprises  du secteur d'Hôtels et restaurants , présentent sur le Web",Pourcentage,30/09/2014 03:01:55,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661349,Transports,27654399,"Pourcentages des entreprises  du secteur du Transports , présentent sur le Web",Pourcentage,30/09/2014 03:01:55,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661359,Télécommunications,27654399,"Pourcentages des entreprises  du secteur des Télécommunications , présentent sur le Web",Pourcentage,30/09/2014 03:01:55,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661369,Activités financières,27654399,"Pourcentages des entreprises  du secteur de l'Activités financières , présentent sur le Web",Pourcentage,30/09/2014 03:01:56,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661379,"Immobilier, locations et services aux entreprises",27654399,"Pourcentages des entreprises  du secteur de l'Immobilier, locations et services aux entreprises , présentent sur le Web",Pourcentage,30/09/2014 03:01:56,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661389,Administration publique,27654399,"Pourcentages des entreprises  du secteur de l'Administration publique , présentent sur le Web",Pourcentage,30/09/2014 03:01:56,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661399,Education,27654399,"Pourcentages des entreprises  du secteur de l'Education , présentent sur le Web",Pourcentage,30/09/2014 03:01:57,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661409,Sante et action sociale,27654399,"Pourcentages des entreprises  du secteur de la Sante et action sociale , présentent sur le Web",Pourcentage,30/09/2014 03:01:57,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661419,"Services collectifs, sociaux et personnels",27654399,"Pourcentages des entreprises  du secteur des Services collectifs, sociaux et personnels , présentent sur le Web",Pourcentage,30/09/2014 03:01:57,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537559,Entreprises envoyant ou recevant des courriers électroniques,27536649,Pourcentages des entreprises envoyant ou recevant des courriers électroniques,Pourcentage,30/09/2014 03:01:58,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537569,Par secteur d'activité,27537559,Pourcentages des entreprises envoyant ou recevant des courriers électroniques par secteur d'activité,Pourcentage,30/09/2014 03:01:58,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537579,Public,27537569,Pourcentages des entreprises pubiques envoyant ou recevant des courriers électroniques,Pourcentage,30/09/2014 03:01:59,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537589,Industries extractives,27537579,"Pourcentages des entreprises publiques du secteur de l'Industries extractives , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:01:59,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537599,Industrie manufacturière,27537579,"Pourcentages des entreprises publiques du secteur de l'Industrie manufacturière , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:01:59,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537609,"Production et distribution d'électricité, de gaz et d'eau",27537579,"Pourcentages des entreprises publiques du secteur de la Production et distribution d'électricité, de gaz et d'eau , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:00,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537619,Construction,27537579,"Pourcentages des entreprises publiques du secteur de la Construction , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:00,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537629,"Commerce, réparations automobile et d'articles domestiques",27537579,"Pourcentages des entreprises publiques du secteur du Commerce, réparations automobile et d'articles domestiques , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:00,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537649,Transports,27537579,"Pourcentages des entreprises publiques du secteur du Transports , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:01,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537659,Télécommunications,27537579,"Pourcentages des entreprises publiques du secteur des Télécommunications , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:01,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537669,Activités financières,27537579,"Pourcentages des entreprises publiques du secteur de l'Activités financières , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:02,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537679,"Immobilier, locations et services aux entreprises",27537579,"Pourcentages des entreprises publiques du secteur de l'Immobilier, locations et services aux entreprises , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:02,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537689,Administration publique,27537579,"Pourcentages des entreprises publiques du secteur de l'Administration publique , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:02,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537699,Education,27537579,"Pourcentages des entreprises publiques du secteur de l'Education , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:02,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537709,Sante et action sociale,27537579,"Pourcentages des entreprises publiques du secteur de la Sante et action sociale , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:03,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27653939,"Services collectifs, sociaux et personnels",27537579,"Pourcentages des entreprises publiques du secteur des Services collectifs, sociaux et personnels , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:03,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537719,Privé,27537569,Pourcentages des entreprises privées envoyant ou recevant des courriers électroniques,Pourcentage,30/09/2014 03:02:03,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537729,Industries extractives,27537719,"Pourcentages des entreprises privées du secteur de l'Industries extractives , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:04,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537739,Industrie manufacturière,27537719,"Pourcentages des entreprises privées du secteur de l'Industrie manufacturière , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:04,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537759,Construction,27537719,"Pourcentages des entreprises privées du secteur de la Construction , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:05,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537769,"Commerce, réparations automobile et d'articles domestiques",27537719,"Pourcentages des entreprises privées du secteur du Commerce, réparations automobile et d'articles domestiques , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:05,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537779,Hôtels et restaurants,27537719,"Pourcentages des entreprises privées du secteur d'Hôtels et restaurants , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:05,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537789,Transports,27537719,"Pourcentages des entreprises privées du secteur du Transports , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:06,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537799,Télécommunications,27537719,"Pourcentages des entreprises privées du secteur des Télécommunications , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:06,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537809,Activités financières,27537719,"Pourcentages des entreprises privées du secteur de l'Activités financières , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:07,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537819,"Immobilier, locations et services aux entreprises",27537719,"Pourcentages des entreprises privées du secteur de l'Immobilier, locations et services aux entreprises , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:07,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537839,Education,27537719,"Pourcentages des entreprises privées du secteur de l'Education , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:07,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537849,Sante et action sociale,27537719,"Pourcentages des entreprises privées du secteur de la Sante et action sociale , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:08,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27653949,"Services collectifs, sociaux et personnels",27537719,"Pourcentages des entreprises privées du secteur des Services collectifs, sociaux et personnels , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:08,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27654409,Total,27537569,Pourcentages des entreprises envoyant ou recevant des courriers électroniques,Pourcentage,30/09/2014 03:02:08,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661429,Industries extractives,27654409,"Pourcentages des entreprises  du secteur de l'Industries extractives , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:09,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661439,Industrie manufacturière,27654409,"Pourcentages des entreprises  du secteur de l'Industrie manufacturière , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:09,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661449,"Production et distribution d'électricité, de gaz et d'eau",27654409,"Pourcentages des entreprises  du secteur de la Production et distribution d'électricité, de gaz et d'eau , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:09,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661459,Construction,27654409,"Pourcentages des entreprises  du secteur de la Construction , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:10,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661469,"Commerce, réparations automobile et d'articles domestiques",27654409,"Pourcentages des entreprises  du secteur du Commerce, réparations automobile et d'articles domestiques , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:10,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661479,Hôtels et restaurants,27654409,"Pourcentages des entreprises  du secteur d'Hôtels et restaurants , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:11,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661489,Transports,27654409,"Pourcentages des entreprises  du secteur du Transports , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:11,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661499,Télécommunications,27654409,"Pourcentages des entreprises  du secteur des Télécommunications , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:11,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661509,Activités financières,27654409,"Pourcentages des entreprises  du secteur de l'Activités financières , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:12,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661519,"Immobilier, locations et services aux entreprises",27654409,"Pourcentages des entreprises  du secteur de l'Immobilier, locations et services aux entreprises , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:12,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661529,Administration publique,27654409,"Pourcentages des entreprises  du secteur de l'Administration publique , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:12,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661539,Education,27654409,"Pourcentages des entreprises  du secteur de l'Education , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:13,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661549,Sante et action sociale,27654409,"Pourcentages des entreprises  du secteur de la Sante et action sociale , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:13,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27661559,"Services collectifs, sociaux et personnels",27654409,"Pourcentages des entreprises  du secteur des Services collectifs, sociaux et personnels , envoyant ou recevant des courriers électroniques",Pourcentage,30/09/2014 03:02:13,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537859,Entreprises recherchant des informations sur les biens et les services,27536649,Pourcentages des entreprises  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:14,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537869,Par secteur d'activité,27537859,Pourcentages des entreprises  recherchant des informations sur les biens et les services via Internetpar secteur d'activité,Pourcentage,30/09/2014 03:02:14,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537879,Public,27537869,Pourcentages des entreprises pubiques  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:14,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537889,Industries extractives,27537879,Pourcentages des entreprises publiques du secteur de l'Industries extractives  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:15,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537899,Industrie manufacturière,27537879,Pourcentages des entreprises publiques du secteur de l'Industrie manufacturière  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:15,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537909,"Production et distribution d'électricité, de gaz et d'eau",27537879,"Pourcentages des entreprises publiques du secteur de la Production et distribution d'électricité, de gaz et d'eau  recherchant des informations sur les biens et les services via Internet",Pourcentage,30/09/2014 03:02:15,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537919,Construction,27537879,Pourcentages des entreprises publiques du secteur de la Construction  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:16,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537929,"Commerce, réparations automobile et d'articles domestiques",27537879,"Pourcentages des entreprises publiques du secteur du Commerce, réparations automobile et d'articles domestiques  recherchant des informations sur les biens et les services via Internet",Pourcentage,30/09/2014 03:02:16,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537949,Transports,27537879,Pourcentages des entreprises publiques du secteur du Transports  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:17,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537959,Télécommunications,27537879,Pourcentages des entreprises publiques du secteur des Télécommunications  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:17,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537969,Activités financières,27537879,Pourcentages des entreprises publiques du secteur de l'Activités financières  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:17,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537979,"Immobilier, locations et services aux entreprises",27537879,"Pourcentages des entreprises publiques du secteur de l'Immobilier, locations et services aux entreprises  recherchant des informations sur les biens et les services via Internet",Pourcentage,30/09/2014 03:02:18,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537989,Administration publique,27537879,Pourcentages des entreprises publiques du secteur de l'Administration publique  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:18,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27537999,Education,27537879,Pourcentages des entreprises publiques du secteur de l'Education  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:18,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27538009,Sante et action sociale,27537879,Pourcentages des entreprises publiques du secteur de la Sante et action sociale  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:19,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27653959,"Services collectifs, sociaux et personnels",27537879,"Pourcentages des entreprises publiques du secteur des Services collectifs, sociaux et personnels  recherchant des informations sur les biens et les services via Internet",Pourcentage,30/09/2014 03:02:19,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27538019,Privé,27537869,Pourcentages des entreprises privées  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:19,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27538029,Industries extractives,27538019,Pourcentages des entreprises privées du secteur de l'Industries extractives  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:19,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27538039,Industrie manufacturière,27538019,Pourcentages des entreprises privées du secteur de l'Industrie manufacturière  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:20,Institue Nationale de la Statistique,,,"1, 2",
RDS_DICT_INDICATORS_NSO,27538059,Construction,27538019,Pourcentages des entreprises privées du secteur de la Construction  recherchant des informations sur les biens et les services via Internet,Pourcentage,30/09/2014 03:02:20,Institue Nationale de la Statistique,,,"1, 2",
