dimension_id,KEY,NAME,parent_key,ISO,ISCALCULATED
RDS_DICT_REGIONS_NSO,27682619,Mehrine,1458,,
RDS_DICT_REGIONS_NSO,27682629,El Aroussia,1458,,
RDS_DICT_REGIONS_NSO,15,Gouvernorat de Nabeul,1,TN-21,
RDS_DICT_REGIONS_NSO,1551,Délégation de Nabeul,15,,
RDS_DICT_REGIONS_NSO,27682639,El Asouak,1551,,
RDS_DICT_REGIONS_NSO,27682649,Ennour,1551,,
RDS_DICT_REGIONS_NSO,27682659,Bir Challouf,1551,,
RDS_DICT_REGIONS_NSO,27682669,Niapolis,1551,,
RDS_DICT_REGIONS_NSO,27682679,El Hadayek,1551,,
RDS_DICT_REGIONS_NSO,27682689,Hedi Chaker,1551,,
RDS_DICT_REGIONS_NSO,1552,Délégation de Dar Châabane El Fehri,15,,
RDS_DICT_REGIONS_NSO,27682699,Dar Châabane,1552,,
RDS_DICT_REGIONS_NSO,27682709,El Fehri,1552,,
RDS_DICT_REGIONS_NSO,27682719,El Frinine,1552,,
RDS_DICT_REGIONS_NSO,27682729,Amroun,1552,,
RDS_DICT_REGIONS_NSO,1553,Délégation de Beni khiar,15,,
RDS_DICT_REGIONS_NSO,27682739,Beni Khiar,1553,,
RDS_DICT_REGIONS_NSO,27682749,Diar Ben Salem,1553,,
RDS_DICT_REGIONS_NSO,27682759,El Mâamoura,1553,,
RDS_DICT_REGIONS_NSO,27682769,Somâa,1553,,
RDS_DICT_REGIONS_NSO,27682779,Halfa,1553,,
RDS_DICT_REGIONS_NSO,1554,Délégation de Korba,15,,
RDS_DICT_REGIONS_NSO,27682789,Beni Ayache,1554,,
RDS_DICT_REGIONS_NSO,27682799,Garâet Sassi,1554,,
RDS_DICT_REGIONS_NSO,27682809,Diar El Hojaj,1554,,
RDS_DICT_REGIONS_NSO,27682819,Korba Est,1554,,
RDS_DICT_REGIONS_NSO,27682829,Korba Ouest,1554,,
RDS_DICT_REGIONS_NSO,27682839,Tazerka,1554,,
RDS_DICT_REGIONS_NSO,27682849,Bou - Jerida,1554,,
RDS_DICT_REGIONS_NSO,27682859,Boulidine,1554,,
RDS_DICT_REGIONS_NSO,1555,Délégation de Menzel Temime,15,,
RDS_DICT_REGIONS_NSO,27682869,El Ouediane,1555,,
RDS_DICT_REGIONS_NSO,27682879,Erâinine,1555,,
RDS_DICT_REGIONS_NSO,27682889,Beni-Abdelaziz,1555,,
RDS_DICT_REGIONS_NSO,27682899,Skalba,1555,,
RDS_DICT_REGIONS_NSO,27682909,Ali Belhaouene,1555,,
RDS_DICT_REGIONS_NSO,27682919,Taieb Mehiri,1555,,
RDS_DICT_REGIONS_NSO,27682929,Menzel Horr,1555,,
RDS_DICT_REGIONS_NSO,27682939,El Asfour,1555,,
RDS_DICT_REGIONS_NSO,27682949,Lezdine,1555,,
RDS_DICT_REGIONS_NSO,1556,Délégation de El Mida,15,,
RDS_DICT_REGIONS_NSO,27682959,Tafelloum,1556,,
RDS_DICT_REGIONS_NSO,27682969,El Mida,1556,,
RDS_DICT_REGIONS_NSO,27682979,Fartouna,1556,,
RDS_DICT_REGIONS_NSO,27682989,Oum Dhouil,1556,,
RDS_DICT_REGIONS_NSO,27682999,Lebna,1556,,
RDS_DICT_REGIONS_NSO,27683009,Korchine,1556,,
RDS_DICT_REGIONS_NSO,1557,Délégation de Kelibia,15,,
RDS_DICT_REGIONS_NSO,27683019,Oued EL Khatf,1557,,
RDS_DICT_REGIONS_NSO,27683029,Melloul,1557,,
RDS_DICT_REGIONS_NSO,27683039,Azmour,1557,,
RDS_DICT_REGIONS_NSO,27683049,Kelibia Est,1557,,
RDS_DICT_REGIONS_NSO,27683059,Kelibia Ouest,1557,,
RDS_DICT_REGIONS_NSO,1558,Délégation de Hammam El Guezaz,15,,
RDS_DICT_REGIONS_NSO,27683069,Hammam El guezaz,1558,,
RDS_DICT_REGIONS_NSO,27683079,Dar Allouch,1558,,
RDS_DICT_REGIONS_NSO,27683089,Harat Ech- Choara,1558,,
RDS_DICT_REGIONS_NSO,27683099,Ouezdra,1558,,
RDS_DICT_REGIONS_NSO,1559,Délégation de El Haouaria,15,,
RDS_DICT_REGIONS_NSO,27683109,El Haouaria Nord,1559,,
RDS_DICT_REGIONS_NSO,27683119,El Haouaria Sud,1559,,
RDS_DICT_REGIONS_NSO,27683129,Saheb El Jebel Nord,1559,,
RDS_DICT_REGIONS_NSO,27683139,Saheb El Jebel Sud,1559,,
RDS_DICT_REGIONS_NSO,27683149,Bou Krim,1559,,
RDS_DICT_REGIONS_NSO,27683159,Tazaghrane Est,1559,,
RDS_DICT_REGIONS_NSO,27683169,Tazaghrane Ouest,1559,,
RDS_DICT_REGIONS_NSO,27683179,Zaouiet El Megaiez,1559,,
RDS_DICT_REGIONS_NSO,1560,Délégation de Takelsa,15,,
RDS_DICT_REGIONS_NSO,27683189,Oued El Abid,1560,,
RDS_DICT_REGIONS_NSO,27683199,Bir Ezzit,1560,,
RDS_DICT_REGIONS_NSO,27683209,El Arima,1560,,
RDS_DICT_REGIONS_NSO,27683219,Takelsa Nord,1560,,
RDS_DICT_REGIONS_NSO,27683229,Takelsa Centre,1560,,
RDS_DICT_REGIONS_NSO,1561,Délégation de Soliman,15,,
RDS_DICT_REGIONS_NSO,27683239,El Mraissa,1561,,
RDS_DICT_REGIONS_NSO,27683249,ECH-Cherifet,1561,,
RDS_DICT_REGIONS_NSO,27683259,Bou Charray,1561,,
RDS_DICT_REGIONS_NSO,27683269,Soliman,1561,,
RDS_DICT_REGIONS_NSO,27683279,Soliman Sud,1561,,
RDS_DICT_REGIONS_NSO,1562,Délégation de Menzel Bouzelfa,15,,
RDS_DICT_REGIONS_NSO,27683289,Damous El Hajja,1562,,
RDS_DICT_REGIONS_NSO,27683299,Errahma,1562,,
RDS_DICT_REGIONS_NSO,27683309,Menzel Bou Zelfa Nord,1562,,
RDS_DICT_REGIONS_NSO,27683319,Menzel Bou Zelfa Sud,1562,,
RDS_DICT_REGIONS_NSO,27683329,Menzel Bou Zelfa Ouest,1562,,
RDS_DICT_REGIONS_NSO,1563,Délégation de Beni Khalled,15,,
RDS_DICT_REGIONS_NSO,27683339,Beni Khalled Nord,1563,,
RDS_DICT_REGIONS_NSO,27683349,Beni Khalled Sud (Toumi),1563,,
RDS_DICT_REGIONS_NSO,27683359,Zaouiet Djedidi,1563,,
RDS_DICT_REGIONS_NSO,27683369,Kobba El Kebira,1563,,
RDS_DICT_REGIONS_NSO,27683379,Bir Drassen,1563,,
RDS_DICT_REGIONS_NSO,27683389,Bni Khaled Echarkya,1563,,
RDS_DICT_REGIONS_NSO,1564,Délégation de Grombalia,15,,
RDS_DICT_REGIONS_NSO,27683399,Fondouk Djedid,1564,,
RDS_DICT_REGIONS_NSO,27683409,Chammes,1564,,
RDS_DICT_REGIONS_NSO,27683419,Nianou,1564,,
RDS_DICT_REGIONS_NSO,27683429,Turki,1564,,
RDS_DICT_REGIONS_NSO,27683439,Khanguet EL Hojjej,1564,,
RDS_DICT_REGIONS_NSO,27683449,Grombalia Est,1564,,
RDS_DICT_REGIONS_NSO,27683459,Grombalia Ouest,1564,,
RDS_DICT_REGIONS_NSO,27683469,Djebel Terif,1564,,
RDS_DICT_REGIONS_NSO,27683479,Aïn Tebournouk,1564,,
RDS_DICT_REGIONS_NSO,1565,Délégation de Bou Argoub,15,,
RDS_DICT_REGIONS_NSO,27683489,Sidi Dhaher,1565,,
RDS_DICT_REGIONS_NSO,27683499,El Machrouha,1565,,
RDS_DICT_REGIONS_NSO,27683509,Borj Hefaied,1565,,
RDS_DICT_REGIONS_NSO,27683519,Bou Argoub Nord,1565,,
RDS_DICT_REGIONS_NSO,27683529,Bou Argoub Sud,1565,,
RDS_DICT_REGIONS_NSO,27683539,Belli,1565,,
RDS_DICT_REGIONS_NSO,27683549,El Kharrouba,1565,,
RDS_DICT_REGIONS_NSO,1566,Délégation de Hammamet,15,,
RDS_DICT_REGIONS_NSO,27683559,Sidi Djedidi,1566,,
RDS_DICT_REGIONS_NSO,27683569,Latrach,1566,,
RDS_DICT_REGIONS_NSO,27683579,Bir Bou Regba,1566,,
RDS_DICT_REGIONS_NSO,27683589,Baraket Es-Sahel,1566,,
RDS_DICT_REGIONS_NSO,27683599,Hammamet Nord,1566,,
RDS_DICT_REGIONS_NSO,27683609,Hammamet Est,1566,,
RDS_DICT_REGIONS_NSO,27683619,Hammamet Ouest,1566,,
RDS_DICT_REGIONS_NSO,27683629,Mrezga,1566,,
RDS_DICT_REGIONS_NSO,27683639,Yasmin hammamet,1566,,
RDS_DICT_REGIONS_NSO,16,Gouvernorat de Zaghouan,1,TN-22,
RDS_DICT_REGIONS_NSO,1651,Délégation de Zaghouan,16,,
RDS_DICT_REGIONS_NSO,27683649,Zaghouan Ville,1651,,
RDS_DICT_REGIONS_NSO,27683659,Zaghouan Nord,1651,,
RDS_DICT_REGIONS_NSO,27683669,Zaghouan Sud,1651,,
RDS_DICT_REGIONS_NSO,27683679,Bir Halima,1651,,
RDS_DICT_REGIONS_NSO,27683689,Mograne,1651,,
RDS_DICT_REGIONS_NSO,27683699,Jimla,1651,,
RDS_DICT_REGIONS_NSO,27683709,El Aïtha,1651,,
RDS_DICT_REGIONS_NSO,27683719,Oued Erremel,1651,,
RDS_DICT_REGIONS_NSO,27683729,Oued Ezzit,1651,,
RDS_DICT_REGIONS_NSO,1652,Délégation de Ez-Zeriba,16,,
RDS_DICT_REGIONS_NSO,27683739,El Jouf Est,1652,,
RDS_DICT_REGIONS_NSO,27683749,El Jouf Ouest,1652,,
RDS_DICT_REGIONS_NSO,27683759,Ez-Zeriba Hammam Sud,1652,,
RDS_DICT_REGIONS_NSO,27683769,Ez-Zriba Hammam Nord,1652,,
RDS_DICT_REGIONS_NSO,27683779,Ez-Zeriba Village,1652,,
RDS_DICT_REGIONS_NSO,27683789,Bou Achir,1652,,
RDS_DICT_REGIONS_NSO,27683799,Jeradou,1652,,
RDS_DICT_REGIONS_NSO,27683809,Aïn El Batria,1652,,
RDS_DICT_REGIONS_NSO,1653,Délégation de Bir Mchergua,16,,
RDS_DICT_REGIONS_NSO,27683819,Bir M'chergua,1653,,
RDS_DICT_REGIONS_NSO,27683829,Bir M'chergua Gare,1653,,
RDS_DICT_REGIONS_NSO,27683839,Daleïl El Arous,1653,,
RDS_DICT_REGIONS_NSO,27683849,Smenja,1653,,
RDS_DICT_REGIONS_NSO,27683859,jebel Oust,1653,,
RDS_DICT_REGIONS_NSO,27683869,Aïn Essafsaf,1653,,
RDS_DICT_REGIONS_NSO,27683879,Boucha,1653,,
RDS_DICT_REGIONS_NSO,27683889,Aïn Asker,1653,,
RDS_DICT_REGIONS_NSO,1654,Délégation de El Fahs,16,,
RDS_DICT_REGIONS_NSO,27683899,Banlieu D'el Fahs,1654,,
RDS_DICT_REGIONS_NSO,27683909,Jouguar,1654,,
RDS_DICT_REGIONS_NSO,27683919,Bir Magra,1654,,
RDS_DICT_REGIONS_NSO,27683929,Oum El Abouab,1654,,
RDS_DICT_REGIONS_NSO,27683939,Ouled Ezzouabi,1654,,
RDS_DICT_REGIONS_NSO,27683949,El Fahs,1654,,
RDS_DICT_REGIONS_NSO,27683959,Ed-Droua,1654,,
RDS_DICT_REGIONS_NSO,27683969,El Ghrifet,1654,,
RDS_DICT_REGIONS_NSO,27683979,Bent Saïdane,1654,,
RDS_DICT_REGIONS_NSO,27683989,El Amiem Nord,1654,,
RDS_DICT_REGIONS_NSO,27683999,El Amiem Sud,1654,,
RDS_DICT_REGIONS_NSO,27684009,Oued El Khadhra,1654,,
RDS_DICT_REGIONS_NSO,27684019,Telil Essalhi,1654,,
RDS_DICT_REGIONS_NSO,1655,Délégation de En-Nadhour,16,,
RDS_DICT_REGIONS_NSO,27684029,En Nadhour,1655,,
RDS_DICT_REGIONS_NSO,27684039,Aïn El Batthoum,1655,,
RDS_DICT_REGIONS_NSO,27684049,Saouar,1655,,
RDS_DICT_REGIONS_NSO,27684059,Bir Chaouch,1655,,
RDS_DICT_REGIONS_NSO,27684069,Sougas,1655,,
RDS_DICT_REGIONS_NSO,1656,Délégation de Saouaf,16,,
RDS_DICT_REGIONS_NSO,27684079,Saouef Est,1656,,
RDS_DICT_REGIONS_NSO,27684089,Saouef Ouest,1656,,
RDS_DICT_REGIONS_NSO,27684099,El Hamira,1656,,
RDS_DICT_REGIONS_NSO,27684109,Deghafla Est,1656,,
RDS_DICT_REGIONS_NSO,27684119,Deghafla Ouest,1656,,
RDS_DICT_REGIONS_NSO,17,Gouvernorat de Bizerte,1,TN-23,
RDS_DICT_REGIONS_NSO,1751,Délégation de Bizerte Nord,17,,
RDS_DICT_REGIONS_NSO,27684129,Hassen Nouri,1751,,
RDS_DICT_REGIONS_NSO,27684139,Habib Bouguatfa,1751,,
RDS_DICT_REGIONS_NSO,27684149,El Korniche,1751,,
RDS_DICT_REGIONS_NSO,27684159,La Medina,1751,,
RDS_DICT_REGIONS_NSO,27684169,Cheik Driss,1751,,
RDS_DICT_REGIONS_NSO,27684179,EL Canal,1751,,
RDS_DICT_REGIONS_NSO,27684189,Bou Baker Bakir,1751,,
RDS_DICT_REGIONS_NSO,27684199,Aïn Mariam,1751,,
RDS_DICT_REGIONS_NSO,27684209,Habib Haddad,1751,,
RDS_DICT_REGIONS_NSO,27684219,El Môtamar,1751,,
RDS_DICT_REGIONS_NSO,27684229,El Hana,1751,,
RDS_DICT_REGIONS_NSO,27684239,15-oct.,1751,,
RDS_DICT_REGIONS_NSO,27684249,L'ile de la Gualite,1751,,
RDS_DICT_REGIONS_NSO,1752,Délégation de Zarzouna,17,,
RDS_DICT_REGIONS_NSO,27684259,Zarzouna Ouest,1752,,
RDS_DICT_REGIONS_NSO,27684269,Zarzouna Est,1752,,
RDS_DICT_REGIONS_NSO,27684279,Zarzouna Nord,1752,,
RDS_DICT_REGIONS_NSO,27684289,Zarzouna Sud,1752,,
RDS_DICT_REGIONS_NSO,1753,Délégation de Bizerte Sud,17,,
RDS_DICT_REGIONS_NSO,27684299,Teskraia,1753,,
RDS_DICT_REGIONS_NSO,27684309,Farhat Hached,1753,,
RDS_DICT_REGIONS_NSO,27684319,Marnissa,1753,,
RDS_DICT_REGIONS_NSO,27684329,Hicher,1753,,
RDS_DICT_REGIONS_NSO,27684339,Sidi Ameur,1753,,
RDS_DICT_REGIONS_NSO,27684349,Louata,1753,,
RDS_DICT_REGIONS_NSO,27684359,Bab Mateur,1753,,
RDS_DICT_REGIONS_NSO,27684369,Cité El Jala,1753,,
RDS_DICT_REGIONS_NSO,27684379,El Massida,1753,,
RDS_DICT_REGIONS_NSO,27684389,Sidi Ahmed,1753,,
RDS_DICT_REGIONS_NSO,1754,Délégation de Sedjnane,17,,
RDS_DICT_REGIONS_NSO,27684399,Sedjnane,1754,,
RDS_DICT_REGIONS_NSO,27684409,EL Mâalia,1754,,
RDS_DICT_REGIONS_NSO,27684419,El Ababssa,1754,,
RDS_DICT_REGIONS_NSO,27684429,El Hachachna,1754,,
RDS_DICT_REGIONS_NSO,27684439,Sehabna,1754,,
RDS_DICT_REGIONS_NSO,27684449,Sidi Mechrek,1754,,
RDS_DICT_REGIONS_NSO,27684459,Amaden,1754,,
RDS_DICT_REGIONS_NSO,27684469,Mechargua,1754,,
RDS_DICT_REGIONS_NSO,1755,Délégation de Djoumine,17,,
RDS_DICT_REGIONS_NSO,27684479,Ouled Ghanem,1755,,
RDS_DICT_REGIONS_NSO,27684489,Essemman,1755,,
RDS_DICT_REGIONS_NSO,27684499,Chenana,1755,,
RDS_DICT_REGIONS_NSO,27684509,Tahent,1755,,
RDS_DICT_REGIONS_NSO,27684519,Kef Ghrab,1755,,
RDS_DICT_REGIONS_NSO,27684529,Berraies,1755,,
RDS_DICT_REGIONS_NSO,27684539,Touajnia,1755,,
RDS_DICT_REGIONS_NSO,27684549,Bazina,1755,,
RDS_DICT_REGIONS_NSO,27684559,Rouaha,1755,,
RDS_DICT_REGIONS_NSO,1756,Délégation de Mateur,17,,
RDS_DICT_REGIONS_NSO,27684569,Mateur,1756,,
RDS_DICT_REGIONS_NSO,27684579,Banlieue De Mateur,1756,,
RDS_DICT_REGIONS_NSO,27684589,Mateur Sud,1756,,
RDS_DICT_REGIONS_NSO,27684599,Cité En Nasr,1756,,
RDS_DICT_REGIONS_NSO,27684609,Nefat,1756,,
RDS_DICT_REGIONS_NSO,27684619,Cité Essadaka,1756,,
RDS_DICT_REGIONS_NSO,27684629,Targuellache,1756,,
RDS_DICT_REGIONS_NSO,27684639,Arab Majour,1756,,
RDS_DICT_REGIONS_NSO,27684649,Behaya,1756,,
RDS_DICT_REGIONS_NSO,27684659,Boumkhila,1756,,
RDS_DICT_REGIONS_NSO,1757,Délégation de Ghezala,17,,
RDS_DICT_REGIONS_NSO,27684669,Ghezala,1757,,
RDS_DICT_REGIONS_NSO,27684679,El Arab,1757,,
RDS_DICT_REGIONS_NSO,27684689,Dheouaouda,1757,,
RDS_DICT_REGIONS_NSO,27684699,Hached,1757,,
RDS_DICT_REGIONS_NSO,27684709,Ouled El May,1757,,
RDS_DICT_REGIONS_NSO,27684719,Sidi Aïssa,1757,,
RDS_DICT_REGIONS_NSO,27684729,Rakb,1757,,
RDS_DICT_REGIONS_NSO,27684739,Bou Jerir,1757,,
RDS_DICT_REGIONS_NSO,27684749,Sidi Mansour,1757,,
RDS_DICT_REGIONS_NSO,1758,Délégation de Menzel Bourguiba,17,,
RDS_DICT_REGIONS_NSO,27684759,En-Najah (1),1758,,
RDS_DICT_REGIONS_NSO,27684769,Gabtna (1),1758,,
RDS_DICT_REGIONS_NSO,27684779,Gabtna (2),1758,,
RDS_DICT_REGIONS_NSO,27684789,Cite Etthaoura,1758,,
RDS_DICT_REGIONS_NSO,27684799,En -Najah (2),1758,,
RDS_DICT_REGIONS_NSO,27684809,El Medina,1758,,
RDS_DICT_REGIONS_NSO,27684819,Chelagmia,1758,,
RDS_DICT_REGIONS_NSO,27684829,Cite Jardins,1758,,
RDS_DICT_REGIONS_NSO,1759,Délégation de Tinja,17,,
RDS_DICT_REGIONS_NSO,27684839,Tinja,1759,,
RDS_DICT_REGIONS_NSO,27684849,Guengla,1759,,
RDS_DICT_REGIONS_NSO,27684859,Ez-Zarour,1759,,
RDS_DICT_REGIONS_NSO,1760,Délégation de Utique,17,,
RDS_DICT_REGIONS_NSO,27684869,Utique,1760,,
RDS_DICT_REGIONS_NSO,27684879,Nouvelle Utique,1760,,
RDS_DICT_REGIONS_NSO,27684889,Besbassia,1760,,
RDS_DICT_REGIONS_NSO,27684899,El Houidh,1760,,
RDS_DICT_REGIONS_NSO,27684909,EL Mabtouh,1760,,
RDS_DICT_REGIONS_NSO,27684919,Aïn Ghelal,1760,,
RDS_DICT_REGIONS_NSO,27684929,Sidi Othman,1760,,
RDS_DICT_REGIONS_NSO,27684939,Bach Hamba,1760,,
RDS_DICT_REGIONS_NSO,1761,Délégation de Ghar El Meleh,17,,
RDS_DICT_REGIONS_NSO,27684949,Ghar El Meleh,1761,,
RDS_DICT_REGIONS_NSO,27684959,Bajou,1761,,
RDS_DICT_REGIONS_NSO,27684969,Ousja,1761,,
RDS_DICT_REGIONS_NSO,27684979,Zouaouine,1761,,
RDS_DICT_REGIONS_NSO,1762,Délégation de Menzel Djemil,17,,
RDS_DICT_REGIONS_NSO,27684989,Menzel Djemil Est,1762,,
RDS_DICT_REGIONS_NSO,27684999,Menzel Djemil Ouest,1762,,
RDS_DICT_REGIONS_NSO,27685009,Menzel Abderrahmen Est,1762,,
RDS_DICT_REGIONS_NSO,27685019,Menzel Abderrahmen Ouest,1762,,
RDS_DICT_REGIONS_NSO,27685029,El Azib,1762,,
RDS_DICT_REGIONS_NSO,1763,Délégation de El Alia,17,,
RDS_DICT_REGIONS_NSO,27685039,Sidi Ali Chabab,1763,,
RDS_DICT_REGIONS_NSO,27685049,El Alia Nord,1763,,
RDS_DICT_REGIONS_NSO,27685059,El Alia Sud,1763,,
RDS_DICT_REGIONS_NSO,27685069,El Khetmine,1763,,
RDS_DICT_REGIONS_NSO,1764,Délégation de Ras Djebel,17,,
RDS_DICT_REGIONS_NSO,27685079,Ras El Djebel Nord,1764,,
RDS_DICT_REGIONS_NSO,27685089,Ras El Djebel Sud,1764,,
RDS_DICT_REGIONS_NSO,27685099,Metline,1764,,
RDS_DICT_REGIONS_NSO,27685109,Metline Ouest,1764,,
RDS_DICT_REGIONS_NSO,27685119,Sounine,1764,,
RDS_DICT_REGIONS_NSO,27685129,Rafraf,1764,,
RDS_DICT_REGIONS_NSO,27685139,El Garia,1764,,
RDS_DICT_REGIONS_NSO,2,Nord Ouest,0,,"5052829, 5053379, 5054839, 5054739, 5054949, 5055059, 4847719, 4848009, 4847629, 4847809, 4847899, 5049479, 4848099, 5050939, 4847719, 4848009, 4847629, 4847809, 4847899, 5049479, 4848099, 5052829, 5156249, 5156599, 5052829, 4847719, 4848009, 4847629, 4847809, 4847899, 5049479, 5049479, 4848099, 5054739, 5054839"
RDS_DICT_REGIONS_NSO,21,Gouvernorat de Bèja,2,TN-31,
RDS_DICT_REGIONS_NSO,2151,Délégation de Béja Nord,21,,
RDS_DICT_REGIONS_NSO,27685149,Béja,2151,,
RDS_DICT_REGIONS_NSO,27685159,El Mzara,2151,,
RDS_DICT_REGIONS_NSO,27685169,Ksar Bardo,2151,,
RDS_DICT_REGIONS_NSO,27685179,Zouabi,2151,,
RDS_DICT_REGIONS_NSO,27685189,El Manar,2151,,
RDS_DICT_REGIONS_NSO,27685199,El Kasba,2151,,
RDS_DICT_REGIONS_NSO,27685209,Azra,2151,,
RDS_DICT_REGIONS_NSO,27685219,El Ghriria,2151,,
RDS_DICT_REGIONS_NSO,27685229,El Mounchar,2151,,
RDS_DICT_REGIONS_NSO,27685239,Ksar Mezouar,2151,,
RDS_DICT_REGIONS_NSO,27685249,Bou Hzam,2151,,
RDS_DICT_REGIONS_NSO,27685259,En-Nakachia,2151,,
RDS_DICT_REGIONS_NSO,27685269,El Ghraba,2151,,
RDS_DICT_REGIONS_NSO,27685279,Aïn Soltane,2151,,
RDS_DICT_REGIONS_NSO,2152,Délégation de Béja Sud,21,,
RDS_DICT_REGIONS_NSO,27685289,Sidi Fredj,2152,,
RDS_DICT_REGIONS_NSO,27685299,EL Haouari,2152,,
RDS_DICT_REGIONS_NSO,27685309,El Mâagoula,2152,,
RDS_DICT_REGIONS_NSO,27685319,Hammam Siala,2152,,
RDS_DICT_REGIONS_NSO,27685329,Sidi Smaîl,2152,,
RDS_DICT_REGIONS_NSO,27685339,Mekhachbia,2152,,
RDS_DICT_REGIONS_NSO,27685349,Sidi Es-Shili,2152,,
RDS_DICT_REGIONS_NSO,27685359,Zouagha,2152,,
RDS_DICT_REGIONS_NSO,27685369,Mestouta,2152,,
RDS_DICT_REGIONS_NSO,2153,Délégation de Amdoun,21,,
RDS_DICT_REGIONS_NSO,27685379,Zahret Medien,2153,,
RDS_DICT_REGIONS_NSO,27685389,Zahret Medien Sud,2153,,
RDS_DICT_REGIONS_NSO,27685399,El Fraîjia,2153,,
RDS_DICT_REGIONS_NSO,27685409,El Ghorfa,2153,,
RDS_DICT_REGIONS_NSO,27685419,Romadhnia,2153,,
RDS_DICT_REGIONS_NSO,27685429,Maghraoua,2153,,
RDS_DICT_REGIONS_NSO,27685439,Sabah,2153,,
RDS_DICT_REGIONS_NSO,27685449,El Mejaless,2153,,
RDS_DICT_REGIONS_NSO,27685459,El Hamra,2153,,
RDS_DICT_REGIONS_NSO,27685469,Ghazia,2153,,
RDS_DICT_REGIONS_NSO,27685479,Malek,2153,,
RDS_DICT_REGIONS_NSO,27685489,Tarhouni,2153,,
RDS_DICT_REGIONS_NSO,27685499,El Goussa,2153,,
RDS_DICT_REGIONS_NSO,27685509,El Djouza,2153,,
RDS_DICT_REGIONS_NSO,2154,Délégation de Nefza,21,,
RDS_DICT_REGIONS_NSO,27685519,Nefza Est,2154,,
RDS_DICT_REGIONS_NSO,27685529,Nefza Ouest,2154,,
RDS_DICT_REGIONS_NSO,27685539,Ouachtata,2154,,
RDS_DICT_REGIONS_NSO,27685549,Kap Négro,2154,,
RDS_DICT_REGIONS_NSO,27685559,Ezzouarâa,2154,,
RDS_DICT_REGIONS_NSO,27685569,Bou-Zenna,2154,,
RDS_DICT_REGIONS_NSO,27685579,Maktâa Hadid,2154,,
RDS_DICT_REGIONS_NSO,27685589,Bellif,2154,,
RDS_DICT_REGIONS_NSO,27685599,Djebel Ediss,2154,,
RDS_DICT_REGIONS_NSO,27685609,Fatnassa,2154,,
RDS_DICT_REGIONS_NSO,27685619,Ghayadha,2154,,
RDS_DICT_REGIONS_NSO,27685629,Zaga,2154,,
RDS_DICT_REGIONS_NSO,27685639,Tebaba,2154,,
RDS_DICT_REGIONS_NSO,27685649,Oued El Mâaden,2154,,
RDS_DICT_REGIONS_NSO,27685659,Djamila,2154,,
RDS_DICT_REGIONS_NSO,27685669,Dehiret,2154,,
RDS_DICT_REGIONS_NSO,2155,Délégation de Teboursouk,21,,
RDS_DICT_REGIONS_NSO,27685679,Teboursouk Ville,2155,,
RDS_DICT_REGIONS_NSO,27685689,Aïn El Karma,2155,,
RDS_DICT_REGIONS_NSO,27685699,El Menchia,2155,,
RDS_DICT_REGIONS_NSO,27685709,Dougga,2155,,
RDS_DICT_REGIONS_NSO,27685719,Rihana,2155,,
RDS_DICT_REGIONS_NSO,27685729,Aïn El Melliti,2155,,
RDS_DICT_REGIONS_NSO,27685739,Fadden Es-Souk,2155,,
RDS_DICT_REGIONS_NSO,27685749,Aïn El Hammam,2155,,
RDS_DICT_REGIONS_NSO,27685759,Aïn Djammala,2155,,
RDS_DICT_REGIONS_NSO,27685769,Bir Ettouta,2155,,
RDS_DICT_REGIONS_NSO,2156,Délégation de Tibar,21,,
RDS_DICT_REGIONS_NSO,27685779,Tibar,2156,,
RDS_DICT_REGIONS_NSO,27685789,Djebba,2156,,
RDS_DICT_REGIONS_NSO,27685799,Aïn Ed-Defali,2156,,
RDS_DICT_REGIONS_NSO,27685809,En-Nechima,2156,,
RDS_DICT_REGIONS_NSO,2157,Délégation de Testour,21,,
RDS_DICT_REGIONS_NSO,27685819,Testour,2157,,
RDS_DICT_REGIONS_NSO,27685829,Ibn Zeydoun,2157,,
RDS_DICT_REGIONS_NSO,27685839,Cité 26 Février,2157,,
RDS_DICT_REGIONS_NSO,27685849,Mezougha,2157,,
RDS_DICT_REGIONS_NSO,27685859,Zeldou,2157,,
RDS_DICT_REGIONS_NSO,27685869,Ouled Salama,2157,,
RDS_DICT_REGIONS_NSO,27685879,Es-Slouguia,2157,,
RDS_DICT_REGIONS_NSO,27685889,Aïn Younes,2157,,
RDS_DICT_REGIONS_NSO,27685899,Es-Sekhira,2157,,
RDS_DICT_REGIONS_NSO,27685909,Oued Ezzargua,2157,,
RDS_DICT_REGIONS_NSO,27685919,Sidi Abdelaziz,2157,,
RDS_DICT_REGIONS_NSO,27685929,Sidi Ameur,2157,,
RDS_DICT_REGIONS_NSO,2158,Délégation de Goubellat,21,,
RDS_DICT_REGIONS_NSO,27685939,Goubellat,2158,,
RDS_DICT_REGIONS_NSO,27685949,El Gammarthi,2158,,
RDS_DICT_REGIONS_NSO,27685959,Guerram,2158,,
RDS_DICT_REGIONS_NSO,27685969,Dour Esmail,2158,,
RDS_DICT_REGIONS_NSO,27685979,Bir El Euch,2158,,
RDS_DICT_REGIONS_NSO,27685989,Kheniguet Ed-Dahane,2158,,
RDS_DICT_REGIONS_NSO,27685999,Khacheb,2158,,
RDS_DICT_REGIONS_NSO,27686009,Cheikh El Ouediane,2158,,
RDS_DICT_REGIONS_NSO,2159,Délégation de Medjez El Bab,21,,
